Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-06,
Horizontal Delay,0,
Sample Interval,4e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.05,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
1.2864e-05,0.018875,13.8281
1.2868e-05,0.0181953,13.8469
1.2872e-05,0.0172734,13.8531
1.2876e-05,0.0164375,13.7906
1.2880e-05,0.0157656,13.7938
1.2884e-05,0.0149609,13.8688
1.2888e-05,0.0141406,13.8781
1.2892e-05,0.0133984,13.8531
1.2896e-05,0.0124297,13.8156
1.2900e-05,0.0114922,13.85
1.2904e-05,0.0107891,13.8563
1.2908e-05,0.0101328,13.875
1.2912e-05,0.00929687,13.875
1.2916e-05,0.00839844,13.7688
1.2920e-05,0.00760156,13.8219
1.2924e-05,0.00688281,13.9031
1.2928e-05,0.00603125,13.7656
1.2932e-05,0.005125,13.925
1.2936e-05,0.00450781,13.8156
1.2940e-05,0.00396875,13.8531
1.2944e-05,0.00297656,13.7906
1.2948e-05,0.00222656,13.8313
1.2952e-05,0.00135156,13.7938
1.2956e-05,0.000757813,13.8719
1.2960e-05,-0.000242187,13.75
1.2964e-05,-0.000773438,13.8813
1.2968e-05,-0.00149219,13.9219
1.2972e-05,-0.00233594,13.8625
1.2976e-05,-0.00302344,13.8938
1.2980e-05,-0.00378906,13.8
1.2984e-05,-0.00457812,13.8219
1.2988e-05,-0.00522656,13.8438
1.2992e-05,-0.00600781,13.8219
1.2996e-05,-0.00675,13.8375
1.3000e-05,-0.00750781,13.8438
1.3004e-05,-0.00832813,13.8063
1.3008e-05,-0.00894531,13.8344
1.3012e-05,-0.00967969,13.8125
1.3016e-05,-0.0103203,13.8594
1.3020e-05,-0.0111328,13.7812
1.3024e-05,-0.0118359,13.8188
1.3028e-05,-0.0127109,13.8156
1.3032e-05,-0.0133906,13.8594
1.3036e-05,-0.0140391,13.9
1.3040e-05,-0.0147813,13.8719
1.3044e-05,-0.0155078,13.8219
1.3048e-05,-0.0162734,13.8281
1.3052e-05,-0.0168281,13.8438
1.3056e-05,-0.0177109,13.7812
1.3060e-05,-0.0182969,13.8625
1.3064e-05,-0.0189297,13.8063
1.3068e-05,-0.0196484,13.8219
1.3072e-05,-0.0204844,13.7938
1.3076e-05,-0.0210781,13.8188
1.3080e-05,-0.0218438,13.8563
1.3084e-05,-0.0221719,13.8594
1.3088e-05,-0.0232187,13.7625
1.3092e-05,-0.0237656,13.875
1.3096e-05,-0.0244375,13.8594
1.3100e-05,-0.0250469,13.8563
1.3104e-05,-0.0254844,13.9031
1.3108e-05,-0.0264609,13.7719
1.3112e-05,-0.0269687,13.8688
1.3116e-05,-0.0276719,13.825
1.3120e-05,-0.0281172,13.8125
1.3124e-05,-0.0288984,13.8281
1.3128e-05,-0.0294375,13.8375
1.3132e-05,-0.0302656,13.7719
1.3136e-05,-0.0306562,13.8531
1.3140e-05,-0.0314063,13.7594
1.3144e-05,-0.0318828,13.8281
1.3148e-05,-0.0325625,13.7625
1.3152e-05,-0.0333047,13.8094
1.3156e-05,-0.0340156,13.7563
1.3160e-05,-0.03425,13.8344
1.3164e-05,-0.0349141,13.925
1.3168e-05,-0.0354219,13.8844
1.3172e-05,-0.0360078,13.7844
1.3176e-05,-0.0368438,13.825
1.3180e-05,-0.0371719,13.8125
1.3184e-05,-0.0378594,13.7688
1.3188e-05,-0.0383359,13.8563
1.3192e-05,-0.0389297,13.8313
1.3196e-05,-0.0395391,13.8531
1.3200e-05,-0.0400312,13.8344
1.3204e-05,-0.0402969,13.8719
1.3208e-05,-0.0410078,13.8188
1.3212e-05,-0.0413672,13.8969
1.3216e-05,-0.0422578,13.6938
1.3220e-05,-0.0425625,13.8438
1.3224e-05,-0.0430234,13.8656
1.3228e-05,-0.0437266,13.7688
1.3232e-05,-0.0439375,13.8688
1.3236e-05,-0.0445547,13.8063
1.3240e-05,-0.0449531,13.8406
1.3244e-05,-0.0453516,13.8563
1.3248e-05,-0.0460234,13.7938
1.3252e-05,-0.0463984,13.8188
1.3256e-05,-0.046875,13.8563
1.3260e-05,-0.0474453,13.7688
1.3264e-05,-0.0478281,13.7875
1.3268e-05,-0.0481875,13.7906
1.3272e-05,-0.0484297,13.85
1.3276e-05,-0.0491484,13.7563
1.3280e-05,-0.0495703,13.8031
1.3284e-05,-0.0501094,13.8063
1.3288e-05,-0.0505937,13.7969
1.3292e-05,-0.0508125,13.8625
1.3296e-05,-0.0510938,13.8688
1.3300e-05,-0.0515703,13.7938
1.3304e-05,-0.0521484,13.8188
1.3308e-05,-0.0522813,13.8344
1.3312e-05,-0.0528203,13.7594
1.3316e-05,-0.0531563,13.8844
1.3320e-05,-0.0535547,13.8125
1.3324e-05,-0.0538438,13.8469
1.3328e-05,-0.0542891,13.7375
1.3332e-05,-0.0545234,13.8406
1.3336e-05,-0.0551172,13.7344
1.3340e-05,-0.0552031,13.8469
1.3344e-05,-0.0557031,13.7594
1.3348e-05,-0.0558438,13.8531
1.3352e-05,-0.0562187,13.7969
1.3356e-05,-0.0566484,13.7875
1.3360e-05,-0.0568125,13.8719
1.3364e-05,-0.0572031,13.7812
1.3368e-05,-0.0574844,13.8813
1.3372e-05,-0.0578906,13.8656
1.3376e-05,-0.0582187,13.7969
1.3380e-05,-0.0584141,13.8375
1.3384e-05,-0.0586875,13.8844
1.3388e-05,-0.0590234,13.7969
1.3392e-05,-0.0590313,13.8219
1.3396e-05,-0.0596641,13.7656
1.3400e-05,-0.0596875,13.7812
1.3404e-05,-0.0602031,13.8125
1.3408e-05,-0.0603047,13.8656
1.3412e-05,-0.0608047,13.8313
1.3416e-05,-0.0608203,13.8313
1.3420e-05,-0.0609609,13.8719
1.3424e-05,-0.0612188,13.8656
1.3428e-05,-0.0613438,13.7594
1.3432e-05,-0.0616719,13.7938
1.3436e-05,-0.0617969,13.875
1.3440e-05,-0.0623125,13.7969
1.3444e-05,-0.0622969,13.8563
1.3448e-05,-0.0626719,13.8219
1.3452e-05,-0.0625781,13.7781
1.3456e-05,-0.0629531,13.7719
1.3460e-05,-0.0629609,13.8438
1.3464e-05,-0.0633906,13.725
1.3468e-05,-0.0634453,13.8594
1.3472e-05,-0.0636953,13.7406
1.3476e-05,-0.0637969,13.85
1.3480e-05,-0.0639219,13.8188
1.3484e-05,-0.0642109,13.8563
1.3488e-05,-0.0641406,13.8813
1.3492e-05,-0.0644844,13.7875
1.3496e-05,-0.0647031,13.8531
1.3500e-05,-0.0647344,13.75
1.3504e-05,-0.0648516,13.7938
1.3508e-05,-0.0649844,13.825
1.3512e-05,-0.0651328,13.8469
1.3516e-05,-0.0653438,13.7375
1.3520e-05,-0.0654219,13.8125
1.3524e-05,-0.0654531,13.7906
1.3528e-05,-0.0655469,13.8719
1.3532e-05,-0.0658125,13.75
1.3536e-05,-0.0658203,13.775
1.3540e-05,-0.0660938,13.7344
1.3544e-05,-0.0661719,13.7969
1.3548e-05,-0.0661094,13.8281
1.3552e-05,-0.0661719,13.8531
1.3556e-05,-0.0664609,13.7625
1.3560e-05,-0.0664531,13.8188
1.3564e-05,-0.0663672,13.8281
1.3568e-05,-0.0667891,13.7125
1.3572e-05,-0.0666953,13.8438
1.3576e-05,-0.06675,13.7594
1.3580e-05,-0.0666094,13.7781
1.3584e-05,-0.0669141,13.7406
1.3588e-05,-0.0667734,13.8688
1.3592e-05,-0.0670234,13.7563
1.3596e-05,-0.0668828,13.8531
1.3600e-05,-0.0671484,13.7344
1.3604e-05,-0.0669375,13.8906
1.3608e-05,-0.0670781,13.8375
1.3612e-05,-0.0672031,13.8563
1.3616e-05,-0.0671328,13.8938
1.3620e-05,-0.0673516,13.7906
1.3624e-05,-0.0672266,13.8469
1.3628e-05,-0.0673672,13.8
1.3632e-05,-0.0673906,13.8
1.3636e-05,-0.0672578,13.8438
1.3640e-05,-0.0671719,13.8531
1.3644e-05,-0.0672969,13.7906
1.3648e-05,-0.0673281,13.8188
1.3652e-05,-0.0673984,13.7656
1.3656e-05,-0.0672813,13.8156
1.3660e-05,-0.0672656,13.8156
1.3664e-05,-0.067375,13.7812
1.3668e-05,-0.0674531,13.75
1.3672e-05,-0.0672656,13.8406
1.3676e-05,-0.0672578,13.8531
1.3680e-05,-0.0673281,13.8625
1.3684e-05,-0.0673594,13.7719
1.3688e-05,-0.0671953,13.775
1.3692e-05,-0.0671563,13.8531
1.3696e-05,-0.0671953,13.7281
1.3700e-05,-0.0671719,13.8875
1.3704e-05,-0.0671953,13.7781
1.3708e-05,-0.0670156,13.7969
1.3712e-05,-0.0671797,13.7594
1.3716e-05,-0.0669219,13.8188
1.3720e-05,-0.0672813,13.7469
1.3724e-05,-0.0667031,13.8406
1.3728e-05,-0.0670156,13.7469
1.3732e-05,-0.0669609,13.825
1.3736e-05,-0.0668594,13.8781
1.3740e-05,-0.0669609,13.825
1.3744e-05,-0.0667813,13.8156
1.3748e-05,-0.0667109,13.8438
1.3752e-05,-0.0666172,13.8531
1.3756e-05,-0.0667344,13.85
1.3760e-05,-0.066625,13.8063
1.3764e-05,-0.0663828,13.8156
1.3768e-05,-0.0663984,13.8469
1.3772e-05,-0.0665078,13.7969
1.3776e-05,-0.0663516,13.8281
1.3780e-05,-0.0663438,13.7125
1.3784e-05,-0.066125,13.8594
1.3788e-05,-0.0660625,13.7625
1.3792e-05,-0.0659375,13.7969
1.3796e-05,-0.0661484,13.7563
1.3800e-05,-0.066,13.8063
1.3804e-05,-0.0656641,13.8969
1.3808e-05,-0.0656875,13.8813
1.3812e-05,-0.0656875,13.8094
1.3816e-05,-0.0656875,13.8188
1.3820e-05,-0.0654375,13.8563
1.3824e-05,-0.0655625,13.7625
1.3828e-05,-0.0652891,13.8594
1.3832e-05,-0.0652812,13.7719
1.3836e-05,-0.065125,13.8375
1.3840e-05,-0.0651016,13.7969
1.3844e-05,-0.0649766,13.8438
1.3848e-05,-0.0652109,13.7531
1.3852e-05,-0.0647656,13.8656
1.3856e-05,-0.0648672,13.7594
1.3860e-05,-0.0647109,13.8313
1.3864e-05,-0.0646328,13.8563
1.3868e-05,-0.0646328,13.8531
1.3872e-05,-0.0644766,13.8188
1.3876e-05,-0.0644453,13.7969
1.3880e-05,-0.0642969,13.7969
1.3884e-05,-0.0642734,13.8594
1.3888e-05,-0.0642109,13.8188
1.3892e-05,-0.0641016,13.8406
1.3896e-05,-0.0640391,13.8313
1.3900e-05,-0.0640859,13.6656
1.3904e-05,-0.0636875,13.8219
1.3908e-05,-0.0638594,13.7781
1.3912e-05,-0.0633281,13.8156
1.3916e-05,-0.0635703,13.7531
1.3920e-05,-0.0633281,13.7906
1.3924e-05,-0.0634453,13.8094
1.3928e-05,-0.0632188,13.8344
1.3932e-05,-0.063125,13.8375
1.3936e-05,-0.0628047,13.8563
1.3940e-05,-0.0629609,13.7531
1.3944e-05,-0.0629297,13.7531
1.3948e-05,-0.0626016,13.8063
1.3952e-05,-0.0628359,13.7344
1.3956e-05,-0.0625391,13.8438
1.3960e-05,-0.0625469,13.8031
1.3964e-05,-0.0622344,13.7594
1.3968e-05,-0.0623203,13.7531
1.3972e-05,-0.0622656,13.8313
1.3976e-05,-0.0623281,13.6938
1.3980e-05,-0.0620625,13.8594
1.3984e-05,-0.0622188,13.7313
1.3988e-05,-0.0618906,13.1813
1.3992e-05,-0.061625,8.96875
1.3996e-05,-0.0616953,-1.00313
1.4000e-05,-0.0615859,-8.62813
1.4004e-05,-0.0616172,-9.69688
1.4008e-05,-0.0614844,-7.61563
1.4012e-05,-0.06125,-6.87813
1.4016e-05,-0.0612734,-8.2875
1.4020e-05,-0.0611641,-11.4438
1.4024e-05,-0.0612422,-13.9656
1.4028e-05,-0.0612578,-14.4563
1.4032e-05,-0.0609375,-13.6875
1.4036e-05,-0.060875,-13.0625
1.4040e-05,-0.0605078,-13.1594
1.4044e-05,-0.0608281,-14.0156
1.4048e-05,-0.0605938,-14.8375
1.4052e-05,-0.0607109,-15.0438
1.4056e-05,-0.0604375,-14.6719
1.4060e-05,-0.0603984,-14.3
1.4064e-05,-0.0602813,-14.2438
1.4068e-05,-0.0602109,-14.5719
1.4072e-05,-0.0601953,-14.8969
1.4076e-05,-0.0600781,-14.9844
1.4080e-05,-0.0601094,-14.8625
1.4084e-05,-0.0597734,-14.725
1.4088e-05,-0.0600547,-14.6688
1.4092e-05,-0.0596641,-14.8406
1.4096e-05,-0.0595234,-14.8594
1.4100e-05,-0.0595703,-15.025
1.4104e-05,-0.0596094,-15.0031
1.4108e-05,-0.0593203,-14.875
1.4112e-05,-0.0595703,-14.8344
1.4116e-05,-0.0592734,-14.9094
1.4120e-05,-0.0591484,-14.8719
1.4124e-05,-0.0591875,-14.9188
1.4128e-05,-0.0590938,-14.9031
1.4132e-05,-0.0590313,-14.9156
1.4136e-05,-0.0590469,-14.8781
1.4140e-05,-0.0589219,-14.9313
1.4144e-05,-0.0588125,-14.9094
1.4148e-05,-0.0587734,-14.975
1.4152e-05,-0.0586797,-14.9344
1.4156e-05,-0.0588125,-14.9781
1.4160e-05,-0.0585781,-14.9125
1.4164e-05,-0.0587109,-14.9813
1.4168e-05,-0.0583437,-14.8906
1.4172e-05,-0.0586094,-14.9938
1.4176e-05,-0.058375,-14.9281
1.4180e-05,-0.0585391,-14.9406
1.4184e-05,-0.05825,-14.9844
1.4188e-05,-0.05825,-14.9344
1.4192e-05,-0.0579922,-14.9031
1.4196e-05,-0.0581172,-14.9875
1.4200e-05,-0.0581797,-15
1.4204e-05,-0.0580078,-14.9094
1.4208e-05,-0.0580234,-14.9875
1.4212e-05,-0.0579766,-14.9031
1.4216e-05,-0.0579609,-14.9813
1.4220e-05,-0.0577422,-14.9688
1.4224e-05,-0.0578516,-14.9406
1.4228e-05,-0.0578516,-14.9938
1.4232e-05,-0.0579375,-15.0875
1.4236e-05,-0.0576641,-14.9
1.4240e-05,-0.05775,-14.9938
1.4244e-05,-0.0575937,-14.9062
1.4248e-05,-0.0575469,-14.8813
1.4252e-05,-0.0576172,-14.9344
1.4256e-05,-0.0575625,-14.9906
1.4260e-05,-0.0575391,-14.9469
1.4264e-05,-0.0574531,-14.9156
1.4268e-05,-0.0574141,-14.925
1.4272e-05,-0.0573437,-14.9281
1.4276e-05,-0.0574609,-14.9156
1.4280e-05,-0.0573281,-14.9281
1.4284e-05,-0.0574141,-14.9656
1.4288e-05,-0.0573281,-14.95
1.4292e-05,-0.0570859,-15.0219
1.4296e-05,-0.0569687,-14.8469
1.4300e-05,-0.0573125,-15.025
1.4304e-05,-0.0570703,-14.9344
1.4308e-05,-0.0572344,-14.9406
1.4312e-05,-0.0571016,-14.9656
1.4316e-05,-0.0571016,-14.9125
1.4320e-05,-0.0569141,-14.9438
1.4324e-05,-0.0569375,-14.95
1.4328e-05,-0.0570391,-14.9781
1.4332e-05,-0.0568047,-14.9
1.4336e-05,-0.0570625,-15.0406
1.4340e-05,-0.0568672,-14.8938
1.4344e-05,-0.0569141,-14.9906
1.4348e-05,-0.0566953,-14.9531
1.4352e-05,-0.0568516,-14.9625
1.4356e-05,-0.0568828,-14.9844
1.4360e-05,-0.0569687,-15.075
1.4364e-05,-0.0566406,-14.8938
1.4368e-05,-0.0568984,-15
1.4372e-05,-0.0566172,-14.9469
1.4376e-05,-0.0567344,-14.8719
1.4380e-05,-0.0568125,-14.925
1.4384e-05,-0.0567031,-14.9
1.4388e-05,-0.0567109,-14.9062
1.4392e-05,-0.0567578,-14.925
1.4396e-05,-0.0567812,-14.9531
1.4400e-05,-0.0567031,-14.9375
1.4404e-05,-0.0566016,-14.9531
1.4408e-05,-0.0565547,-14.9344
1.4412e-05,-0.05675,-14.9688
1.4416e-05,-0.0564766,-14.8969
1.4420e-05,-0.0566719,-15
1.4424e-05,-0.0564062,-14.8438
1.4428e-05,-0.0567344,-15.0063
1.4432e-05,-0.0564766,-14.9563
1.4436e-05,-0.0566406,-14.9313
1.4440e-05,-0.0564766,-14.8969
1.4444e-05,-0.0565547,-14.9188
1.4448e-05,-0.0565625,-14.9125
1.4452e-05,-0.0565078,-14.9719
1.4456e-05,-0.0565,-14.9563
1.4460e-05,-0.0564453,-14.8844
1.4464e-05,-0.0565234,-15.0469
1.4468e-05,-0.0565234,-14.9031
1.4472e-05,-0.0565469,-15.0031
1.4476e-05,-0.0564531,-14.9125
1.4480e-05,-0.0565234,-14.8969
1.4484e-05,-0.0563516,-14.9375
1.4488e-05,-0.0565391,-15.0813
1.4492e-05,-0.0563359,-14.8906
1.4496e-05,-0.056625,-14.875
1.4500e-05,-0.0563281,-14.8969
1.4504e-05,-0.0562812,-14.9344
1.4508e-05,-0.0564141,-14.8875
1.4512e-05,-0.0563359,-14.9344
1.4516e-05,-0.0564531,-14.9156
1.4520e-05,-0.0564062,-14.8844
1.4524e-05,-0.0563047,-14.9062
1.4528e-05,-0.0563594,-14.9125
1.4532e-05,-0.0562812,-14.9188
1.4536e-05,-0.0563203,-14.8969
1.4540e-05,-0.0563437,-14.9844
1.4544e-05,-0.0561562,-14.9406
1.4548e-05,-0.0562891,-15.0063
1.4552e-05,-0.0560312,-14.875
1.4556e-05,-0.0564766,-14.9188
1.4560e-05,-0.0561406,-14.9
1.4564e-05,-0.0562578,-14.9719
1.4568e-05,-0.0561094,-14.9219
1.4572e-05,-0.0560703,-14.9281
1.4576e-05,-0.0559922,-14.8844
1.4580e-05,-0.0560547,-14.8906
1.4584e-05,-0.0561406,-14.9156
1.4588e-05,-0.0561484,-14.875
1.4592e-05,-0.0561562,-14.975
1.4596e-05,-0.0560859,-14.8844
1.4600e-05,-0.0562578,-14.9813
1.4604e-05,-0.0559531,-14.9062
1.4608e-05,-0.0560312,-14.9062
1.4612e-05,-0.0559297,-14.8813
1.4616e-05,-0.0561016,-15.0813
1.4620e-05,-0.0557734,-14.875
1.4624e-05,-0.0560625,-14.8469
1.4628e-05,-0.0559688,-14.8906
1.4632e-05,-0.0558438,-14.8594
1.4636e-05,-0.0557891,-14.8594
1.4640e-05,-0.0557969,-14.9344
1.4644e-05,-0.0559141,-14.9313
1.4648e-05,-0.0557734,-14.8563
1.4652e-05,-0.0557891,-14.925
1.4656e-05,-0.0557734,-14.9281
1.4660e-05,-0.0555938,-14.9188
1.4664e-05,-0.0555,-14.8781
1.4668e-05,-0.0556563,-14.925
1.4672e-05,-0.0554297,-14.925
1.4676e-05,-0.0555938,-14.9875
1.4680e-05,-0.0553516,-14.8563
1.4684e-05,-0.055375,-14.8719
1.4688e-05,-0.0553672,-14.9188
1.4692e-05,-0.055375,-14.8625
1.4696e-05,-0.0553203,-14.8969
1.4700e-05,-0.0552969,-14.9
1.4704e-05,-0.0550938,-14.875
1.4708e-05,-0.0551328,-14.8625
1.4712e-05,-0.0550469,-14.9188
1.4716e-05,-0.0548828,-14.8938
1.4720e-05,-0.0550156,-15.0063
1.4724e-05,-0.0549297,-14.8813
1.4728e-05,-0.0548438,-14.9688
1.4732e-05,-0.0546719,-14.9188
1.4736e-05,-0.0547188,-14.8563
1.4740e-05,-0.0546563,-14.95
1.4744e-05,-0.05475,-14.9938
1.4748e-05,-0.0543438,-14.8875
1.4752e-05,-0.0547344,-14.9188
1.4756e-05,-0.0542188,-14.8781
1.4760e-05,-0.0542578,-14.9062
1.4764e-05,-0.0542578,-14.9219
1.4768e-05,-0.0541563,-14.8813
1.4772e-05,-0.0541406,-14.9406
1.4776e-05,-0.0541094,-14.9
1.4780e-05,-0.053875,-14.9062
1.4784e-05,-0.0538281,-14.9344
1.4788e-05,-0.05375,-14.9344
1.4792e-05,-0.0536484,-14.8719
1.4796e-05,-0.0536797,-14.9156
1.4800e-05,-0.0534063,-14.8844
1.4804e-05,-0.0534609,-14.9625
1.4808e-05,-0.0530938,-14.8188
1.4812e-05,-0.0532656,-14.8938
1.4816e-05,-0.0528594,-14.9219
1.4820e-05,-0.0530781,-14.8531
1.4824e-05,-0.0526563,-14.8844
1.4828e-05,-0.0526563,-14.9
1.4832e-05,-0.0525625,-14.8594
1.4836e-05,-0.052375,-14.8688
1.4840e-05,-0.0523594,-14.9344
1.4844e-05,-0.0522266,-14.8875
1.4848e-05,-0.0523438,-14.8625
1.4852e-05,-0.0520078,-14.8656
1.4856e-05,-0.0521016,-14.9906
1.4860e-05,-0.0517266,-14.9375
1.4864e-05,-0.0516719,-14.8563
1.4868e-05,-0.0514297,-14.925
1.4872e-05,-0.0515391,-14.9875
1.4876e-05,-0.0510703,-14.8625
1.4880e-05,-0.0511406,-14.8469
1.4884e-05,-0.0508516,-14.8938
1.4888e-05,-0.0508438,-14.8531
1.4892e-05,-0.0506094,-14.8719
1.4896e-05,-0.0504766,-14.8875
1.4900e-05,-0.0502812,-14.8969
1.4904e-05,-0.0501328,-14.8906
1.4908e-05,-0.0500781,-14.9219
1.4912e-05,-0.0499062,-14.8969
1.4916e-05,-0.0496953,-14.9125
1.4920e-05,-0.0493281,-14.8844
1.4924e-05,-0.0494297,-14.9406
1.4928e-05,-0.0490156,-14.8469
1.4932e-05,-0.0489141,-14.975
1.4936e-05,-0.0486328,-14.8563
1.4940e-05,-0.0486016,-14.8906
1.4944e-05,-0.0482891,-14.8719
1.4948e-05,-0.04825,-14.8625
1.4952e-05,-0.048,-14.9125
1.4956e-05,-0.0477422,-14.8813
1.4960e-05,-0.0474375,-14.8969
1.4964e-05,-0.0472031,-14.8813
1.4968e-05,-0.0472109,-14.8938
1.4972e-05,-0.0468281,-14.9062
1.4976e-05,-0.0468594,-14.9531
1.4980e-05,-0.0463125,-14.8938
1.4984e-05,-0.0461484,-14.95
1.4988e-05,-0.0458359,-14.8625
1.4992e-05,-0.0457734,-14.8594
1.4996e-05,-0.0453359,-14.9062
1.5000e-05,-0.045375,-14.9563
1.5004e-05,-0.0448203,-14.8938
1.5008e-05,-0.0447813,-14.8594
1.5012e-05,-0.0444688,-14.9281
1.5016e-05,-0.04425,-14.8719
1.5020e-05,-0.0438203,-14.9062
1.5024e-05,-0.0435156,-14.8469
1.5028e-05,-0.0434297,-14.8813
1.5032e-05,-0.0430859,-14.8594
1.5036e-05,-0.0428125,-14.9313
1.5040e-05,-0.0426094,-14.9344
1.5044e-05,-0.0423047,-14.8844
1.5048e-05,-0.0419609,-14.9031
1.5052e-05,-0.0416797,-14.9313
1.5056e-05,-0.0414375,-14.8938
1.5060e-05,-0.0412187,-14.9688
1.5064e-05,-0.0406094,-14.8313
1.5068e-05,-0.0404687,-14.8813
1.5072e-05,-0.0401719,-14.875
1.5076e-05,-0.0397734,-14.8438
1.5080e-05,-0.0393281,-14.8375
1.5084e-05,-0.0390156,-14.875
1.5088e-05,-0.0385313,-14.8375
1.5092e-05,-0.0383594,-14.8594
1.5096e-05,-0.038125,-14.8719
1.5100e-05,-0.0376484,-14.8688
1.5104e-05,-0.0375234,-14.8813
1.5108e-05,-0.037,-14.8594
1.5112e-05,-0.0366875,-14.9563
1.5116e-05,-0.0362344,-14.8625
1.5120e-05,-0.0360156,-14.825
1.5124e-05,-0.0355,-14.8969
1.5128e-05,-0.0353516,-14.9656
1.5132e-05,-0.0346953,-14.825
1.5136e-05,-0.0346484,-14.8531
1.5140e-05,-0.0339531,-14.8719
1.5144e-05,-0.0336094,-14.85
1.5148e-05,-0.0332734,-14.8563
1.5152e-05,-0.0326719,-14.8438
1.5156e-05,-0.0324453,-14.9094
1.5160e-05,-0.0319453,-14.8313
1.5164e-05,-0.0315234,-14.8688
1.5168e-05,-0.0312344,-14.8938
1.5172e-05,-0.0308203,-14.9
1.5176e-05,-0.0301719,-14.8469
1.5180e-05,-0.0300078,-14.925
1.5184e-05,-0.0294453,-14.8094
1.5188e-05,-0.0289297,-14.9656
1.5192e-05,-0.0282891,-14.8188
1.5196e-05,-0.0281016,-14.8688
1.5200e-05,-0.0274531,-14.85
1.5204e-05,-0.0270781,-14.8531
1.5208e-05,-0.0266016,-14.8563
1.5212e-05,-0.0260625,-14.8719
1.5216e-05,-0.0256953,-14.8594
1.5220e-05,-0.0252344,-14.8781
1.5224e-05,-0.0247422,-14.8625
1.5228e-05,-0.0241172,-14.8844
1.5232e-05,-0.0237422,-14.8906
1.5236e-05,-0.0232969,-14.8594
1.5240e-05,-0.0227422,-14.9344
1.5244e-05,-0.0221797,-14.8906
1.5248e-05,-0.0216641,-14.8531
1.5252e-05,-0.0211875,-14.8969
1.5256e-05,-0.0207578,-14.8875
1.5260e-05,-0.0199922,-14.8625
1.5264e-05,-0.0197734,-14.85
1.5268e-05,-0.0189531,-14.8875
1.5272e-05,-0.0185234,-14.8375
1.5276e-05,-0.0179531,-14.8563
1.5280e-05,-0.0173594,-14.8688
1.5284e-05,-0.0169141,-14.9281
1.5288e-05,-0.0162344,-14.8594
1.5292e-05,-0.0157734,-14.9
1.5296e-05,-0.01525,-14.8594
1.5300e-05,-0.0146875,-14.8531
1.5304e-05,-0.0138828,-14.8688
1.5308e-05,-0.0135156,-14.925
1.5312e-05,-0.0128594,-14.8625
1.5316e-05,-0.0123906,-14.9625
1.5320e-05,-0.0115234,-14.8906
1.5324e-05,-0.0111094,-14.85
1.5328e-05,-0.0104531,-14.8594
1.5332e-05,-0.00991406,-14.8375
1.5336e-05,-0.00939062,-14.9156
1.5340e-05,-0.0085625,-14.8344
1.5344e-05,-0.00800781,-14.8844
1.5348e-05,-0.00726563,-14.8406
1.5352e-05,-0.00690625,-14.8844
1.5356e-05,-0.00609375,-14.9031
1.5360e-05,-0.0056875,-14.9125
1.5364e-05,-0.00494531,-14.8281
1.5368e-05,-0.00429688,-14.9062
1.5372e-05,-0.00353906,-14.85
1.5376e-05,-0.00303906,-14.8719
1.5380e-05,-0.00230469,-14.9062
1.5384e-05,-0.00183594,-14.9125
1.5388e-05,-0.0008125,-14.8656
1.5392e-05,-0.0003125,-14.8563
1.5396e-05,0.000375,-14.9125
1.5400e-05,0.00110156,-14.8688
1.5404e-05,0.00170312,-14.8563
1.5408e-05,0.0024375,-14.8563
1.5412e-05,0.00292187,-14.8625
1.5416e-05,0.00382812,-14.8906
1.5420e-05,0.004375,-14.9344
1.5424e-05,0.005125,-14.8719
1.5428e-05,0.00574219,-14.9125
1.5432e-05,0.00674219,-14.825
1.5436e-05,0.00710938,-14.9313
1.5440e-05,0.00807813,-14.825
1.5444e-05,0.00857031,-14.9062
1.5448e-05,0.00951562,-14.8219
1.5452e-05,0.0101484,-14.8719
1.5456e-05,0.0108906,-14.8938
1.5460e-05,0.0116875,-14.825
1.5464e-05,0.0124844,-14.8469
1.5468e-05,0.0132344,-14.8813
1.5472e-05,0.0138594,-14.8344
1.5476e-05,0.0147109,-14.8625
1.5480e-05,0.0154531,-14.9
1.5484e-05,0.0161641,-14.8813
1.5488e-05,0.0168359,-14.8531
1.5492e-05,0.0176797,-14.8656
1.5496e-05,0.0184062,-14.9219
1.5500e-05,0.0193672,-14.85
1.5504e-05,0.019875,-14.8688
1.5508e-05,0.0208672,-14.8719
1.5512e-05,0.0214219,-14.9219
1.5516e-05,0.0224609,-14.8375
1.5520e-05,0.0230547,-14.8156
1.5524e-05,0.0239219,-14.8531
1.5528e-05,0.0247422,-14.8594
1.5532e-05,0.0254844,-14.9
1.5536e-05,0.0263281,-14.8719
1.5540e-05,0.0270703,-14.9125
1.5544e-05,0.0278516,-14.8938
1.5548e-05,0.0287031,-14.8969
1.5552e-05,0.0293906,-14.8906
1.5556e-05,0.0302187,-14.8719
1.5560e-05,0.0311953,-14.8563
1.5564e-05,0.0318281,-14.9
1.5568e-05,0.0327422,-14.8625
1.5572e-05,0.0334844,-14.8875
1.5576e-05,0.0343437,-14.8406
