Time(s),CH1(V),CH3(V)
1.7320E-06,-8.977208E-01,2.434880E-02
1.7322E-06,-1.122151E+00,2.434880E-02
1.7325E-06,-1.122151E+00,2.434880E-02
1.7327E-06,-8.977208E-01,2.434880E-02
1.7330E-06,-1.122151E+00,2.434880E-02
1.7332E-06,-1.122151E+00,2.521840E-02
1.7335E-06,-1.122151E+00,2.521840E-02
1.7337E-06,-1.122151E+00,2.521840E-02
1.7340E-06,-8.977208E-01,2.434880E-02
1.7342E-06,-1.122151E+00,2.521840E-02
1.7345E-06,-1.122151E+00,2.521840E-02
1.7347E-06,-1.122151E+00,2.434880E-02
1.7350E-06,-1.346581E+00,2.434880E-02
1.7352E-06,-1.346581E+00,2.521840E-02
1.7355E-06,-1.346581E+00,2.521840E-02
1.7357E-06,-1.346581E+00,2.608800E-02
1.7360E-06,-1.346581E+00,2.521840E-02
1.7362E-06,-1.346581E+00,2.521840E-02
1.7365E-06,-1.346581E+00,2.434880E-02
1.7367E-06,-1.571011E+00,2.521840E-02
1.7370E-06,-1.346581E+00,2.608800E-02
1.7372E-06,-1.346581E+00,2.695760E-02
1.7375E-06,-1.571011E+00,2.608800E-02
1.7377E-06,-1.795442E+00,2.608800E-02
1.7380E-06,-1.795442E+00,2.695760E-02
1.7382E-06,-1.571011E+00,2.608800E-02
1.7385E-06,-1.571011E+00,2.608800E-02
1.7387E-06,-1.571011E+00,2.695760E-02
1.7390E-06,-1.571011E+00,2.695760E-02
1.7392E-06,-1.795442E+00,2.608800E-02
1.7395E-06,-1.795442E+00,2.695760E-02
1.7397E-06,-2.019872E+00,2.695760E-02
1.7400E-06,-2.244302E+00,2.695760E-02
1.7402E-06,-2.244302E+00,2.695760E-02
1.7405E-06,-2.019872E+00,2.608800E-02
1.7407E-06,-2.019872E+00,2.695760E-02
1.7410E-06,-1.795442E+00,2.608800E-02
1.7412E-06,-2.019872E+00,2.608800E-02
1.7415E-06,-2.019872E+00,2.695760E-02
1.7417E-06,-2.019872E+00,2.695760E-02
1.7420E-06,-1.795442E+00,2.608800E-02
1.7422E-06,-2.019872E+00,2.608800E-02
1.7425E-06,-2.019872E+00,2.608800E-02
1.7427E-06,-1.795442E+00,2.608800E-02
1.7430E-06,-2.244302E+00,2.608800E-02
1.7432E-06,-2.468732E+00,2.695760E-02
1.7435E-06,-2.244302E+00,2.695760E-02
1.7437E-06,-2.244302E+00,2.695760E-02
1.7440E-06,-2.244302E+00,2.695760E-02
1.7442E-06,-2.244302E+00,2.608800E-02
1.7445E-06,-2.468732E+00,2.608800E-02
1.7447E-06,-2.468732E+00,2.695760E-02
1.7450E-06,-2.244302E+00,2.695760E-02
1.7452E-06,-2.244302E+00,2.695760E-02
1.7455E-06,-2.244302E+00,2.695760E-02
1.7457E-06,-2.244302E+00,2.608800E-02
1.7460E-06,-2.244302E+00,2.695760E-02
1.7462E-06,-2.244302E+00,2.782720E-02
1.7465E-06,-2.019872E+00,2.695760E-02
1.7467E-06,-2.019872E+00,2.608800E-02
1.7470E-06,-2.244302E+00,2.695760E-02
1.7472E-06,-2.244302E+00,2.695760E-02
1.7475E-06,-2.244302E+00,2.695760E-02
1.7477E-06,-2.244302E+00,2.782720E-02
1.7480E-06,-2.244302E+00,2.782720E-02
1.7482E-06,-2.468732E+00,2.782720E-02
1.7485E-06,-2.693162E+00,2.782720E-02
1.7487E-06,-2.693162E+00,2.782720E-02
1.7490E-06,-2.468732E+00,2.782720E-02
1.7492E-06,-2.468732E+00,2.695760E-02
1.7495E-06,-2.468732E+00,2.608800E-02
1.7497E-06,-2.693162E+00,2.608800E-02
1.7500E-06,-2.693162E+00,2.608800E-02
1.7502E-06,-2.468732E+00,2.695760E-02
1.7505E-06,-2.693162E+00,2.695760E-02
1.7507E-06,-2.693162E+00,2.608800E-02
1.7510E-06,-2.468732E+00,2.608800E-02
1.7512E-06,-2.468732E+00,2.608800E-02
1.7515E-06,-2.693162E+00,2.695760E-02
1.7517E-06,-2.693162E+00,2.695760E-02
1.7520E-06,-2.693162E+00,2.608800E-02
1.7522E-06,-2.468732E+00,2.608800E-02
1.7525E-06,-2.468732E+00,2.608800E-02
1.7527E-06,-2.693162E+00,2.608800E-02
1.7530E-06,-2.693162E+00,2.608800E-02
1.7532E-06,-2.693162E+00,2.608800E-02
1.7535E-06,-2.693162E+00,2.608800E-02
1.7537E-06,-2.917593E+00,2.608800E-02
1.7540E-06,-2.917593E+00,2.521840E-02
1.7542E-06,-2.693162E+00,2.521840E-02
1.7545E-06,-2.693162E+00,2.521840E-02
1.7547E-06,-2.693162E+00,2.521840E-02
1.7550E-06,-2.468732E+00,2.608800E-02
1.7552E-06,-2.468732E+00,2.521840E-02
1.7555E-06,-2.693162E+00,2.521840E-02
1.7557E-06,-2.468732E+00,2.608800E-02
1.7560E-06,-2.468732E+00,2.434880E-02
1.7562E-06,-2.468732E+00,2.347920E-02
1.7565E-06,-2.468732E+00,2.434880E-02
1.7567E-06,-2.693162E+00,2.434880E-02
1.7570E-06,-2.693162E+00,2.434880E-02
1.7572E-06,-2.693162E+00,2.434880E-02
1.7575E-06,-2.693162E+00,2.434880E-02
1.7577E-06,-2.693162E+00,2.347920E-02
1.7580E-06,-2.468732E+00,2.347920E-02
1.7582E-06,-2.468732E+00,2.347920E-02
1.7585E-06,-2.693162E+00,2.347920E-02
1.7587E-06,-2.917593E+00,2.260960E-02
1.7590E-06,-2.917593E+00,2.260960E-02
1.7592E-06,-2.917593E+00,2.260960E-02
1.7595E-06,-2.917593E+00,2.260960E-02
1.7597E-06,-2.917593E+00,2.347920E-02
1.7600E-06,-2.693162E+00,2.260960E-02
1.7602E-06,-2.693162E+00,2.174000E-02
1.7605E-06,-2.917593E+00,2.174000E-02
1.7607E-06,-2.917593E+00,2.260960E-02
1.7610E-06,-2.693162E+00,2.174000E-02
1.7612E-06,-2.693162E+00,2.174000E-02
1.7615E-06,-2.693162E+00,2.260960E-02
1.7617E-06,-2.693162E+00,2.174000E-02
1.7620E-06,-2.917593E+00,2.174000E-02
1.7622E-06,-2.917593E+00,2.174000E-02
1.7625E-06,-2.917593E+00,2.087040E-02
1.7627E-06,-2.917593E+00,2.087040E-02
1.7630E-06,-2.917593E+00,2.000080E-02
1.7632E-06,-2.917593E+00,2.000080E-02
1.7635E-06,-2.917593E+00,2.000080E-02
1.7637E-06,-2.917593E+00,2.000080E-02
1.7640E-06,-3.142023E+00,2.000080E-02
1.7642E-06,-2.917593E+00,2.000080E-02
1.7645E-06,-2.917593E+00,1.913120E-02
1.7647E-06,-2.917593E+00,1.913120E-02
1.7650E-06,-2.693162E+00,1.913120E-02
1.7652E-06,-2.693162E+00,1.913120E-02
1.7655E-06,-2.693162E+00,1.913120E-02
1.7657E-06,-2.693162E+00,1.913120E-02
1.7660E-06,-2.917593E+00,1.913120E-02
1.7662E-06,-2.917593E+00,1.826160E-02
1.7665E-06,-2.917593E+00,1.826160E-02
1.7667E-06,-3.142023E+00,1.826160E-02
1.7670E-06,-2.917593E+00,1.739200E-02
1.7672E-06,-2.917593E+00,1.652240E-02
1.7675E-06,-3.142023E+00,1.652240E-02
1.7677E-06,-2.917593E+00,1.652240E-02
1.7680E-06,-2.917593E+00,1.652240E-02
1.7682E-06,-2.917593E+00,1.565280E-02
1.7685E-06,-2.917593E+00,1.565280E-02
1.7687E-06,-2.917593E+00,1.652240E-02
1.7690E-06,-2.693162E+00,1.565280E-02
1.7692E-06,-2.917593E+00,1.478320E-02
1.7695E-06,-3.142023E+00,1.478320E-02
1.7697E-06,-2.917593E+00,1.478320E-02
1.7700E-06,-2.917593E+00,1.391360E-02
1.7702E-06,-3.142023E+00,1.391360E-02
1.7705E-06,-3.142023E+00,1.478320E-02
1.7707E-06,-3.142023E+00,1.391360E-02
1.7710E-06,-2.917593E+00,1.304400E-02
1.7712E-06,-2.693162E+00,1.391360E-02
1.7715E-06,-2.693162E+00,1.391360E-02
1.7717E-06,-2.917593E+00,1.391360E-02
1.7720E-06,-2.917593E+00,1.304400E-02
1.7722E-06,-2.917593E+00,1.304400E-02
1.7725E-06,-2.917593E+00,1.304400E-02
1.7727E-06,-2.917593E+00,1.217440E-02
1.7730E-06,-2.917593E+00,1.217440E-02
1.7732E-06,-3.142023E+00,1.217440E-02
1.7735E-06,-3.142023E+00,1.217440E-02
1.7737E-06,-3.142023E+00,1.217440E-02
1.7740E-06,-2.917593E+00,1.130480E-02
1.7742E-06,-2.917593E+00,1.130480E-02
1.7745E-06,-2.917593E+00,1.130480E-02
1.7747E-06,-2.917593E+00,1.217440E-02
1.7750E-06,-3.142023E+00,1.217440E-02
1.7752E-06,-3.142023E+00,1.130480E-02
1.7755E-06,-2.917593E+00,1.043520E-02
1.7757E-06,-2.917593E+00,1.043520E-02
1.7760E-06,-2.917593E+00,1.043520E-02
1.7762E-06,-3.142023E+00,9.565600E-03
1.7765E-06,-3.142023E+00,9.565600E-03
1.7767E-06,-3.142023E+00,9.565600E-03
1.7770E-06,-2.917593E+00,8.696000E-03
1.7772E-06,-2.917593E+00,8.696000E-03
1.7775E-06,-3.142023E+00,7.826400E-03
1.7777E-06,-3.142023E+00,8.696000E-03
1.7780E-06,-2.917593E+00,8.696000E-03
1.7782E-06,-2.917593E+00,7.826400E-03
1.7785E-06,-2.917593E+00,7.826400E-03
1.7787E-06,-2.693162E+00,7.826400E-03
1.7790E-06,-2.917593E+00,7.826400E-03
1.7792E-06,-3.142023E+00,6.956800E-03
1.7795E-06,-2.917593E+00,6.956800E-03
1.7797E-06,-2.917593E+00,7.826400E-03
1.7800E-06,-2.917593E+00,7.826400E-03
1.7802E-06,-2.917593E+00,7.826400E-03
1.7805E-06,-2.917593E+00,7.826400E-03
1.7807E-06,-3.366453E+00,6.956800E-03
1.7810E-06,-3.366453E+00,6.087200E-03
1.7812E-06,-3.142023E+00,6.087200E-03
1.7815E-06,-3.366453E+00,6.087200E-03
1.7817E-06,-3.366453E+00,6.087200E-03
1.7820E-06,-3.142023E+00,5.217600E-03
1.7822E-06,-3.142023E+00,6.087200E-03
1.7825E-06,-2.917593E+00,6.956800E-03
1.7827E-06,-3.142023E+00,5.217600E-03
1.7830E-06,-3.142023E+00,5.217600E-03
1.7832E-06,-3.142023E+00,5.217600E-03
1.7835E-06,-2.917593E+00,5.217600E-03
1.7837E-06,-2.917593E+00,5.217600E-03
1.7840E-06,-3.142023E+00,4.348000E-03
1.7842E-06,-3.142023E+00,4.348000E-03
1.7845E-06,-3.142023E+00,5.217600E-03
1.7847E-06,-3.142023E+00,5.217600E-03
1.7850E-06,-3.142023E+00,5.217600E-03
1.7852E-06,-3.142023E+00,4.348000E-03
1.7855E-06,-3.142023E+00,4.348000E-03
1.7857E-06,-3.142023E+00,3.478400E-03
1.7860E-06,-3.142023E+00,3.478400E-03
1.7862E-06,-3.366453E+00,3.478400E-03
1.7865E-06,-3.366453E+00,3.478400E-03
1.7867E-06,-3.366453E+00,3.478400E-03
1.7870E-06,-3.142023E+00,3.478400E-03
1.7872E-06,-2.917593E+00,2.608800E-03
1.7875E-06,-2.917593E+00,3.478400E-03
1.7877E-06,-3.142023E+00,3.478400E-03
1.7880E-06,-2.917593E+00,3.478400E-03
1.7882E-06,-3.142023E+00,2.608800E-03
1.7885E-06,-3.142023E+00,1.739200E-03
1.7887E-06,-2.917593E+00,1.739200E-03
1.7890E-06,-2.917593E+00,8.696000E-04
1.7892E-06,-2.917593E+00,1.739200E-03
1.7895E-06,-2.917593E+00,1.739200E-03
1.7897E-06,-2.917593E+00,8.696000E-04
1.7900E-06,-2.917593E+00,8.696000E-04
1.7902E-06,-2.693162E+00,1.739200E-03
1.7905E-06,-2.917593E+00,1.739200E-03
1.7907E-06,-3.142023E+00,1.739200E-03
1.7910E-06,-2.917593E+00,1.739200E-03
1.7912E-06,-2.917593E+00,8.696000E-04
1.7915E-06,-3.142023E+00,8.696000E-04
1.7917E-06,-3.142023E+00,0.000000E+00
1.7920E-06,-3.142023E+00,0.000000E+00
1.7922E-06,-3.366453E+00,0.000000E+00
1.7925E-06,-3.142023E+00,0.000000E+00
1.7927E-06,-3.142023E+00,-8.696000E-04
1.7930E-06,-3.142023E+00,-2.608800E-03
1.7932E-06,-3.142023E+00,-1.739200E-03
1.7935E-06,-2.917593E+00,-8.696000E-04
1.7937E-06,-2.917593E+00,-1.739200E-03
1.7940E-06,-2.917593E+00,-8.696000E-04
1.7942E-06,-2.917593E+00,-8.696000E-04
1.7945E-06,-2.917593E+00,-8.696000E-04
1.7947E-06,-2.693162E+00,-8.696000E-04
1.7950E-06,-2.693162E+00,0.000000E+00
1.7952E-06,-2.917593E+00,0.000000E+00
1.7955E-06,-2.917593E+00,-8.696000E-04
1.7957E-06,-2.917593E+00,-8.696000E-04
1.7960E-06,-2.917593E+00,-8.696000E-04
1.7962E-06,-2.917593E+00,-8.696000E-04
1.7965E-06,-3.142023E+00,-1.739200E-03
1.7967E-06,-3.142023E+00,-1.739200E-03
1.7970E-06,-2.917593E+00,-1.739200E-03
1.7972E-06,-3.142023E+00,-2.608800E-03
1.7975E-06,-3.366453E+00,-1.739200E-03
1.7977E-06,-3.366453E+00,-1.739200E-03
1.7980E-06,-3.142023E+00,-2.608800E-03
1.7982E-06,-3.142023E+00,-2.608800E-03
1.7985E-06,-3.142023E+00,-3.478400E-03
1.7987E-06,-3.142023E+00,-3.478400E-03
1.7990E-06,-2.917593E+00,-2.608800E-03
1.7992E-06,-2.917593E+00,-1.739200E-03
1.7995E-06,-3.142023E+00,-1.739200E-03
1.7997E-06,-3.142023E+00,-1.739200E-03
1.8000E-06,-3.142023E+00,-2.608800E-03
1.8002E-06,-3.142023E+00,-2.608800E-03
1.8005E-06,-2.917593E+00,-3.478400E-03
1.8007E-06,-3.142023E+00,-3.478400E-03
1.8010E-06,-3.142023E+00,-3.478400E-03
1.8012E-06,-3.142023E+00,-3.478400E-03
1.8015E-06,-3.142023E+00,-3.478400E-03
1.8017E-06,-3.142023E+00,-2.608800E-03
1.8020E-06,-2.917593E+00,-2.608800E-03
1.8022E-06,-2.917593E+00,-2.608800E-03
1.8025E-06,-2.917593E+00,-2.608800E-03
1.8027E-06,-2.917593E+00,-3.478400E-03
1.8030E-06,-3.142023E+00,-3.478400E-03
1.8032E-06,-2.917593E+00,-3.478400E-03
1.8035E-06,-2.917593E+00,-3.478400E-03
1.8037E-06,-2.917593E+00,-3.478400E-03
1.8040E-06,-3.142023E+00,-3.478400E-03
1.8042E-06,-3.142023E+00,-4.348000E-03
1.8045E-06,-3.142023E+00,-3.478400E-03
1.8047E-06,-3.142023E+00,-3.478400E-03
1.8050E-06,-2.917593E+00,-4.348000E-03
1.8052E-06,-2.917593E+00,-4.348000E-03
1.8055E-06,-2.917593E+00,-4.348000E-03
1.8057E-06,-3.142023E+00,-4.348000E-03
1.8060E-06,-2.917593E+00,-4.348000E-03
1.8062E-06,-2.917593E+00,-5.217600E-03
1.8065E-06,-3.142023E+00,-4.348000E-03
1.8067E-06,-3.142023E+00,-4.348000E-03
1.8070E-06,-3.142023E+00,-4.348000E-03
1.8072E-06,-2.917593E+00,-3.478400E-03
1.8075E-06,-2.917593E+00,-3.478400E-03
1.8077E-06,-2.917593E+00,-2.608800E-03
1.8080E-06,-3.142023E+00,-2.608800E-03
1.8082E-06,-2.917593E+00,-3.478400E-03
1.8085E-06,-2.917593E+00,-4.348000E-03
1.8087E-06,-3.142023E+00,-4.348000E-03
1.8090E-06,-3.142023E+00,-4.348000E-03
1.8092E-06,-2.917593E+00,-4.348000E-03
1.8095E-06,-2.917593E+00,-4.348000E-03
1.8097E-06,-2.917593E+00,-4.348000E-03
1.8100E-06,-2.917593E+00,-3.478400E-03
1.8102E-06,-2.917593E+00,-3.478400E-03
1.8105E-06,-2.693162E+00,-3.478400E-03
1.8107E-06,-2.693162E+00,-4.348000E-03
1.8110E-06,-2.917593E+00,-3.478400E-03
1.8112E-06,-2.917593E+00,-3.478400E-03
1.8115E-06,-2.917593E+00,-4.348000E-03
1.8117E-06,-2.917593E+00,-4.348000E-03
1.8120E-06,-2.917593E+00,-4.348000E-03
1.8122E-06,-2.693162E+00,-3.478400E-03
1.8125E-06,-2.693162E+00,-2.608800E-03
1.8127E-06,-2.468732E+00,-3.478400E-03
1.8130E-06,-2.693162E+00,-3.478400E-03
1.8132E-06,-2.693162E+00,-3.478400E-03
1.8135E-06,-2.693162E+00,-3.478400E-03
1.8137E-06,-2.693162E+00,-3.478400E-03
1.8140E-06,-2.468732E+00,-3.478400E-03
1.8142E-06,-2.468732E+00,-3.478400E-03
1.8145E-06,-2.468732E+00,-3.478400E-03
1.8147E-06,-2.244302E+00,-3.478400E-03
1.8150E-06,-2.244302E+00,-2.608800E-03
1.8152E-06,-2.244302E+00,-3.478400E-03
1.8155E-06,-2.468732E+00,-4.348000E-03
1.8157E-06,-2.468732E+00,-4.348000E-03
1.8160E-06,-2.244302E+00,-4.348000E-03
1.8162E-06,-2.019872E+00,-3.478400E-03
1.8165E-06,-2.019872E+00,-2.608800E-03
1.8167E-06,-2.019872E+00,-2.608800E-03
1.8170E-06,-2.019872E+00,-3.478400E-03
1.8172E-06,-2.019872E+00,-3.478400E-03
1.8175E-06,-2.019872E+00,-3.478400E-03
1.8177E-06,-2.019872E+00,-2.608800E-03
1.8180E-06,-2.019872E+00,-2.608800E-03
1.8182E-06,-2.019872E+00,-3.478400E-03
1.8185E-06,-1.795442E+00,-2.608800E-03
1.8187E-06,-1.795442E+00,-2.608800E-03
1.8190E-06,-1.795442E+00,-2.608800E-03
1.8192E-06,-1.795442E+00,-2.608800E-03
1.8195E-06,-1.795442E+00,-2.608800E-03
1.8197E-06,-1.795442E+00,-1.739200E-03
1.8200E-06,-1.795442E+00,-2.608800E-03
1.8202E-06,-1.571011E+00,-2.608800E-03
1.8205E-06,-1.346581E+00,-3.478400E-03
1.8207E-06,-1.122151E+00,-2.608800E-03
1.8210E-06,-1.346581E+00,-2.608800E-03
1.8212E-06,-1.346581E+00,-2.608800E-03
1.8215E-06,-1.346581E+00,-1.739200E-03
1.8217E-06,-1.122151E+00,-1.739200E-03
1.8220E-06,-1.122151E+00,-1.739200E-03
1.8222E-06,-1.346581E+00,-1.739200E-03
1.8225E-06,-1.122151E+00,-2.608800E-03
1.8227E-06,-1.122151E+00,-2.608800E-03
1.8230E-06,-8.977208E-01,-1.739200E-03
1.8232E-06,-8.977208E-01,-1.739200E-03
1.8235E-06,-1.122151E+00,-2.608800E-03
1.8237E-06,-1.122151E+00,-2.608800E-03
1.8240E-06,-6.732906E-01,-1.739200E-03
1.8242E-06,-6.732906E-01,-1.739200E-03
1.8245E-06,-8.977208E-01,-1.739200E-03
1.8247E-06,-6.732906E-01,-1.739200E-03
1.8250E-06,-6.732906E-01,-1.739200E-03
1.8252E-06,-6.732906E-01,-1.739200E-03
1.8255E-06,-6.732906E-01,-1.739200E-03
1.8257E-06,-6.732906E-01,-2.608800E-03
1.8260E-06,-6.732906E-01,-1.739200E-03
1.8262E-06,-4.488604E-01,-2.608800E-03
1.8265E-06,-2.244302E-01,-1.739200E-03
1.8267E-06,-2.244302E-01,-1.739200E-03
1.8270E-06,-4.488604E-01,-1.739200E-03
1.8272E-06,-4.488604E-01,-1.739200E-03
1.8275E-06,-2.244302E-01,-1.739200E-03
1.8277E-06,-2.244302E-01,-1.739200E-03
1.8280E-06,0.000000E+00,-1.739200E-03
1.8282E-06,2.244302E-01,-8.696000E-04
1.8285E-06,2.244302E-01,-8.696000E-04
1.8287E-06,0.000000E+00,-8.696000E-04
1.8290E-06,0.000000E+00,-1.739200E-03
1.8292E-06,2.244302E-01,-1.739200E-03
1.8295E-06,2.244302E-01,-8.696000E-04
1.8297E-06,2.244302E-01,-8.696000E-04
1.8300E-06,2.244302E-01,0.000000E+00
1.8302E-06,2.244302E-01,0.000000E+00
1.8305E-06,2.244302E-01,-8.696000E-04
1.8307E-06,2.244302E-01,-8.696000E-04
1.8310E-06,4.488604E-01,-8.696000E-04
1.8312E-06,4.488604E-01,-8.696000E-04
1.8315E-06,4.488604E-01,-8.696000E-04
1.8317E-06,6.732906E-01,-8.696000E-04
1.8320E-06,4.488604E-01,-8.696000E-04
1.8322E-06,4.488604E-01,-8.696000E-04
1.8325E-06,6.732906E-01,-8.696000E-04
1.8327E-06,6.732906E-01,-8.696000E-04
1.8330E-06,6.732906E-01,-8.696000E-04
1.8332E-06,8.977208E-01,8.696000E-04
1.8335E-06,6.732906E-01,8.696000E-04
1.8337E-06,4.488604E-01,0.000000E+00
1.8340E-06,6.732906E-01,-8.696000E-04
1.8342E-06,8.977208E-01,-8.696000E-04
1.8345E-06,8.977208E-01,0.000000E+00
1.8347E-06,8.977208E-01,0.000000E+00
1.8350E-06,1.122151E+00,0.000000E+00
1.8352E-06,1.122151E+00,8.696000E-04
1.8355E-06,8.977208E-01,0.000000E+00
1.8357E-06,1.122151E+00,-8.696000E-04
1.8360E-06,1.122151E+00,-8.696000E-04
1.8362E-06,8.977208E-01,0.000000E+00
1.8365E-06,8.977208E-01,0.000000E+00
1.8367E-06,1.122151E+00,-8.696000E-04
1.8370E-06,1.346581E+00,0.000000E+00
1.8372E-06,1.122151E+00,0.000000E+00
1.8375E-06,1.122151E+00,0.000000E+00
1.8377E-06,1.122151E+00,8.696000E-04
1.8380E-06,1.346581E+00,1.739200E-03
1.8382E-06,1.346581E+00,8.696000E-04
1.8385E-06,1.346581E+00,0.000000E+00
1.8387E-06,1.571011E+00,0.000000E+00
1.8390E-06,1.346581E+00,0.000000E+00
1.8392E-06,1.346581E+00,0.000000E+00
1.8395E-06,1.346581E+00,0.000000E+00
1.8397E-06,1.346581E+00,8.696000E-04
1.8400E-06,1.346581E+00,1.739200E-03
1.8402E-06,1.571011E+00,1.739200E-03
1.8405E-06,1.346581E+00,8.696000E-04
1.8407E-06,1.571011E+00,8.696000E-04
1.8410E-06,1.571011E+00,8.696000E-04
1.8412E-06,1.571011E+00,8.696000E-04
1.8415E-06,1.795442E+00,8.696000E-04
1.8417E-06,1.795442E+00,0.000000E+00
1.8420E-06,1.795442E+00,8.696000E-04
1.8422E-06,1.795442E+00,8.696000E-04
1.8425E-06,1.795442E+00,8.696000E-04
1.8427E-06,1.795442E+00,8.696000E-04
1.8430E-06,1.795442E+00,8.696000E-04
1.8432E-06,2.019872E+00,8.696000E-04
1.8435E-06,2.019872E+00,8.696000E-04
1.8437E-06,1.795442E+00,1.739200E-03
1.8440E-06,1.795442E+00,1.739200E-03
1.8442E-06,1.795442E+00,8.696000E-04
1.8445E-06,2.019872E+00,8.696000E-04
1.8447E-06,2.019872E+00,1.739200E-03
1.8450E-06,1.795442E+00,8.696000E-04
1.8452E-06,2.019872E+00,1.739200E-03
1.8455E-06,2.244302E+00,1.739200E-03
1.8457E-06,2.019872E+00,8.696000E-04
1.8460E-06,1.795442E+00,8.696000E-04
1.8462E-06,2.019872E+00,1.739200E-03
1.8465E-06,2.468732E+00,1.739200E-03
1.8467E-06,2.468732E+00,1.739200E-03
1.8470E-06,2.244302E+00,8.696000E-04
1.8472E-06,2.019872E+00,0.000000E+00
1.8475E-06,2.019872E+00,8.696000E-04
1.8477E-06,2.019872E+00,2.608800E-03
1.8480E-06,2.244302E+00,2.608800E-03
1.8482E-06,2.244302E+00,1.739200E-03
1.8485E-06,2.244302E+00,1.739200E-03
1.8487E-06,2.019872E+00,1.739200E-03
1.8490E-06,2.019872E+00,0.000000E+00
1.8492E-06,2.019872E+00,0.000000E+00
1.8495E-06,2.019872E+00,8.696000E-04
1.8497E-06,2.244302E+00,1.739200E-03
1.8500E-06,2.019872E+00,8.696000E-04
1.8502E-06,1.795442E+00,8.696000E-04
1.8505E-06,2.019872E+00,8.696000E-04
1.8507E-06,2.244302E+00,1.739200E-03
1.8510E-06,2.468732E+00,1.739200E-03
1.8512E-06,2.468732E+00,8.696000E-04
1.8515E-06,2.244302E+00,8.696000E-04
1.8517E-06,2.468732E+00,8.696000E-04
1.8520E-06,2.244302E+00,1.739200E-03
1.8522E-06,2.019872E+00,1.739200E-03
1.8525E-06,2.019872E+00,1.739200E-03
1.8527E-06,2.244302E+00,2.608800E-03
1.8530E-06,2.244302E+00,1.739200E-03
1.8532E-06,2.468732E+00,8.696000E-04
1.8535E-06,2.468732E+00,1.739200E-03
1.8537E-06,2.244302E+00,2.608800E-03
1.8540E-06,2.244302E+00,2.608800E-03
1.8542E-06,2.244302E+00,1.739200E-03
1.8545E-06,2.468732E+00,1.739200E-03
1.8547E-06,2.468732E+00,2.608800E-03
1.8550E-06,2.468732E+00,2.608800E-03
1.8552E-06,2.468732E+00,2.608800E-03
1.8555E-06,2.468732E+00,1.739200E-03
1.8557E-06,2.244302E+00,8.696000E-04
1.8560E-06,2.244302E+00,8.696000E-04
1.8562E-06,2.468732E+00,1.739200E-03
1.8565E-06,2.468732E+00,2.608800E-03
1.8567E-06,2.468732E+00,1.739200E-03
1.8570E-06,2.468732E+00,8.696000E-04
1.8572E-06,2.693162E+00,8.696000E-04
1.8575E-06,2.917593E+00,8.696000E-04
1.8577E-06,2.693162E+00,8.696000E-04
1.8580E-06,2.468732E+00,8.696000E-04
1.8582E-06,2.468732E+00,8.696000E-04
1.8585E-06,2.693162E+00,1.739200E-03
1.8587E-06,2.693162E+00,1.739200E-03
1.8590E-06,2.693162E+00,1.739200E-03
1.8592E-06,2.693162E+00,1.739200E-03
1.8595E-06,2.468732E+00,2.608800E-03
1.8597E-06,2.468732E+00,2.608800E-03
1.8600E-06,2.693162E+00,1.739200E-03
1.8602E-06,2.468732E+00,1.739200E-03
1.8605E-06,2.468732E+00,1.739200E-03
1.8607E-06,2.468732E+00,1.739200E-03
1.8610E-06,2.468732E+00,1.739200E-03
1.8612E-06,2.468732E+00,1.739200E-03
1.8615E-06,2.468732E+00,1.739200E-03
1.8617E-06,2.693162E+00,1.739200E-03
1.8620E-06,2.468732E+00,1.739200E-03
1.8622E-06,2.468732E+00,1.739200E-03
1.8625E-06,2.693162E+00,1.739200E-03
1.8627E-06,2.693162E+00,1.739200E-03
1.8630E-06,2.693162E+00,8.696000E-04
1.8632E-06,2.468732E+00,8.696000E-04
1.8635E-06,2.468732E+00,8.696000E-04
1.8637E-06,2.917593E+00,1.739200E-03
1.8640E-06,2.693162E+00,2.608800E-03
1.8642E-06,2.468732E+00,2.608800E-03
1.8645E-06,2.468732E+00,2.608800E-03
1.8647E-06,2.468732E+00,3.478400E-03
1.8650E-06,2.468732E+00,2.608800E-03
1.8652E-06,2.693162E+00,2.608800E-03
1.8655E-06,2.693162E+00,2.608800E-03
1.8657E-06,2.693162E+00,2.608800E-03
1.8660E-06,2.917593E+00,2.608800E-03
1.8662E-06,2.693162E+00,1.739200E-03
1.8665E-06,2.693162E+00,1.739200E-03
1.8667E-06,2.693162E+00,2.608800E-03
1.8670E-06,2.917593E+00,2.608800E-03
1.8672E-06,2.693162E+00,2.608800E-03
1.8675E-06,2.693162E+00,2.608800E-03
1.8677E-06,2.917593E+00,2.608800E-03
1.8680E-06,2.468732E+00,3.478400E-03
1.8682E-06,2.244302E+00,3.478400E-03
1.8685E-06,2.468732E+00,3.478400E-03
1.8687E-06,2.693162E+00,3.478400E-03
1.8690E-06,2.693162E+00,3.478400E-03
1.8692E-06,2.693162E+00,2.608800E-03
1.8695E-06,2.693162E+00,2.608800E-03
1.8697E-06,2.693162E+00,4.348000E-03
1.8700E-06,2.693162E+00,4.348000E-03
1.8702E-06,2.693162E+00,3.478400E-03
1.8705E-06,2.468732E+00,2.608800E-03
1.8707E-06,2.693162E+00,2.608800E-03
1.8710E-06,2.693162E+00,2.608800E-03
1.8712E-06,2.693162E+00,2.608800E-03
1.8715E-06,2.917593E+00,3.478400E-03
